"","logID","pasteID2","fightID","size","difficulty","tag_hmsize","first_mark_cast","2500/5000 dmg. (HM/NM)","Weighted(Beast=5)","Weighted(Beast=3)"
"1423","CWR4tM69HjNndF3K","CWR4tM69HjNndF3K24",24,10,"Hard","Heroic-10m",58.684,112.3696,91,102
"1424","CWR4tM69HjNndF3K","CWR4tM69HjNndF3K26",26,10,"Hard","Heroic-10m",100.322,101.7576,105,107
"1425","CWR4tM69HjNndF3K","CWR4tM69HjNndF3K27",27,10,"Hard","Heroic-10m",106.453,102.8352,101,101
"1426","CXNRzTVx9dDtHMj8","CXNRzTVx9dDtHMj824",24,25,"Normal","Normal-25m",110.173,101.7342,324,335
"1427","CXhTLnRBvqt2pwAy","CXhTLnRBvqt2pwAy2",2,25,"Hard","Heroic-25m",73.445,107.8536,153,158
"1428","CZr2bwQqtDa6NV9n","CZr2bwQqtDa6NV9n5",5,10,"Hard","Heroic-10m",100.609,96.9492,118,122
"1429","CZr2bwQqtDa6NV9n","CZr2bwQqtDa6NV9n9",9,10,"Hard","Heroic-10m",103.368,103.1332,116,121
"1430","CaDvkgTmKq9VByzY","CaDvkgTmKq9VByzY15",15,25,"Hard","Heroic-25m",79.46,99.8156,121,121
"1431","CaDvkgTmKq9VByzY","CaDvkgTmKq9VByzY16",16,25,"Hard","Heroic-25m",73.307,102.7928,121,125
"1432","CaDvkgTmKq9VByzY","CaDvkgTmKq9VByzY19",19,25,"Hard","Heroic-25m",94.129,113.0104,135,139
"1433","CaDvkgTmKq9VByzY","CaDvkgTmKq9VByzY9",9,25,"Hard","Heroic-25m",55.466,122.0432,127,140
"1434","CaWAJcpjtqNX4vDx","CaWAJcpjtqNX4vDx14",14,25,"Normal","Normal-25m",103.671,106.6204,386,418
"1435","Ccq2paJtYr6mL7VA","Ccq2paJtYr6mL7VA21",21,25,"Hard","Heroic-25m",61.64,121.4932,166,175
"1436","Cd1GvatZRn78KbXQ","Cd1GvatZRn78KbXQ20",20,10,"Hard","Heroic-10m",85.817,107.972,87,87
"1437","CdxfFGzq49JAcyrL","CdxfFGzq49JAcyrL19",19,10,"Hard","Heroic-10m",68.014,104.7404,102,110
"1438","CdxfFGzq49JAcyrL","CdxfFGzq49JAcyrL20",20,10,"Hard","Heroic-10m",61.468,101.8064,61,70
"1439","CdxfFGzq49JAcyrL","CdxfFGzq49JAcyrL21",21,10,"Hard","Heroic-10m",142.471,100.8836,118,121
"1440","CdxfFGzq49JAcyrL","CdxfFGzq49JAcyrL22",22,10,"Hard","Heroic-10m",139.333,101.1092,113,114
"1441","CdxfFGzq49JAcyrL","CdxfFGzq49JAcyrL23",23,10,"Hard","Heroic-10m",124.595,102.8884,116,118
"1442","CdxfFGzq49JAcyrL","CdxfFGzq49JAcyrL25",25,10,"Hard","Heroic-10m",124.236,99.392,108,109
"1443","CgVQvjpAXx6ctaD3","CgVQvjpAXx6ctaD36",6,25,"Hard","Heroic-25m",55.156,106.2736,117,122
"1444","Cj2tmrWhpHPbvKRf","Cj2tmrWhpHPbvKRf25",25,10,"Hard","Heroic-10m",97.142,102.6236,113,119
"1445","Cj2tmrWhpHPbvKRf","Cj2tmrWhpHPbvKRf26",26,10,"Hard","Heroic-10m",97.496,116.67,131,140
"1446","Cj2tmrWhpHPbvKRf","Cj2tmrWhpHPbvKRf27",27,10,"Hard","Heroic-10m",114.896,100.6068,123,127
"1447","CmQ8fAzgjKF169Xa","CmQ8fAzgjKF169Xa7",7,25,"Hard","Heroic-25m",64.835,136.7036,149,150
"1448","CmQ8fAzgjKF169Xa","CmQ8fAzgjKF169Xa9",9,25,"Hard","Heroic-25m",58.336,191.8184,216,216
"1449","CpvrFqj9dmfLzDJn","CpvrFqj9dmfLzDJn18",18,25,"Hard","Heroic-25m",51.807,117.854,137,147
"1450","CpvrFqj9dmfLzDJn","CpvrFqj9dmfLzDJn19",19,25,"Hard","Heroic-25m",51.896,116.3016,157,170
"1451","CpvrFqj9dmfLzDJn","CpvrFqj9dmfLzDJn20",20,25,"Hard","Heroic-25m",55.121,129.024,145,154
"1452","CpvrFqj9dmfLzDJn","CpvrFqj9dmfLzDJn21",21,25,"Hard","Heroic-25m",51.833,113.226,131,137
"1453","CpvrFqj9dmfLzDJn","CpvrFqj9dmfLzDJn23",23,25,"Hard","Heroic-25m",51.885,107.616,136,144
"1454","Cq2tMFhB8LbWJc3H","Cq2tMFhB8LbWJc3H27",27,25,"Hard","Heroic-25m",48.561,94.9948,115,119
"1455","Cq2tMFhB8LbWJc3H","Cq2tMFhB8LbWJc3H28",28,25,"Hard","Heroic-25m",58.324,126.9524,140,147
"1456","Cq2tMFhB8LbWJc3H","Cq2tMFhB8LbWJc3H29",29,25,"Hard","Heroic-25m",58.188,103.284,125,126
"1457","Cq2tMFhB8LbWJc3H","Cq2tMFhB8LbWJc3H30",30,25,"Hard","Heroic-25m",64.766,121.4384,139,139
"1458","CqHZ2T3azjBxv17Q","CqHZ2T3azjBxv17Q8",8,25,"Normal","Normal-25m",103.785,103.4226,336,354
"1459","CrQjNW74Z9wvmbdX","CrQjNW74Z9wvmbdX1",1,25,"Hard","Heroic-25m",68.08,127.0304,132,135
"1460","CrQjNW74Z9wvmbdX","CrQjNW74Z9wvmbdX3",3,25,"Hard","Heroic-25m",72.954,109.1152,118,120
"1461","CrQjNW74Z9wvmbdX","CrQjNW74Z9wvmbdX6",6,25,"Hard","Heroic-25m",85.843,106.1236,120,120
"1462","CrQjNW74Z9wvmbdX","CrQjNW74Z9wvmbdX7",7,25,"Normal","Normal-25m",150.668,101.8238,337,342
"1463","Cy3NDphJXz6tAwj8","Cy3NDphJXz6tAwj81",1,25,"Hard","Heroic-25m",55.076,226.5992,180,204
"1464","Cy3NDphJXz6tAwj8","Cy3NDphJXz6tAwj82",2,25,"Hard","Heroic-25m",69.702,106.1276,135,139
"1465","Cy3NDphJXz6tAwj8","Cy3NDphJXz6tAwj84",4,25,"Hard","Heroic-25m",64.905,108.75,125,127
"1466","Cy3NDphJXz6tAwj8","Cy3NDphJXz6tAwj86",6,25,"Hard","Heroic-25m",73.091,100.2032,119,120
"1467","Cy3NDphJXz6tAwj8","Cy3NDphJXz6tAwj87",7,25,"Hard","Heroic-25m",64.52,108.438,135,135
"1468","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6127",27,25,"Hard","Heroic-25m",54.918,117.942,123,128
"1469","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6128",28,25,"Hard","Heroic-25m",61.431,107.8212,137,141
"1470","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6129",29,25,"Hard","Heroic-25m",58.292,108.4136,131,135
"1471","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6130",30,25,"Hard","Heroic-25m",64.355,116.0464,134,135
"1472","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6131",31,25,"Hard","Heroic-25m",64.817,122.2792,141,141
"1473","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6132",32,25,"Hard","Heroic-25m",64.668,108.3324,132,132
"1474","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6133",33,25,"Hard","Heroic-25m",64.349,123.7396,152,154
"1475","CzMAxPj9hGnJdr61","CzMAxPj9hGnJdr6134",34,25,"Hard","Heroic-25m",58.413,106.4476,121,124
"1476","CznVtXqRGH6hKYvf","CznVtXqRGH6hKYvf30",30,25,"Hard","Heroic-25m",58.358,118.5404,164,183
"1477","CznVtXqRGH6hKYvf","CznVtXqRGH6hKYvf37",37,25,"Hard","Heroic-25m",79.379,118.922,112,116
"1478","D1Cr8W9KQqy6NYRj","D1Cr8W9KQqy6NYRj27",27,25,"Hard","Heroic-25m",58.416,121.2616,126,127
"1479","D1Cr8W9KQqy6NYRj","D1Cr8W9KQqy6NYRj29",29,25,"Hard","Heroic-25m",58.449,112.7788,114,116
"1480","D1K63jTCMGrPmdLw","D1K63jTCMGrPmdLw11",11,25,"Hard","Heroic-25m",51.837,104.9768,139,144
"1481","D1K63jTCMGrPmdLw","D1K63jTCMGrPmdLw12",12,25,"Hard","Heroic-25m",51.807,107.128,129,134
"1482","D1K63jTCMGrPmdLw","D1K63jTCMGrPmdLw13",13,25,"Hard","Heroic-25m",52.22,106.6976,122,128
"1483","D1K63jTCMGrPmdLw","D1K63jTCMGrPmdLw14",14,25,"Hard","Heroic-25m",50.16,111.922,128,132
"1484","D1WwJMyVGTbLk83p","D1WwJMyVGTbLk83p26",26,25,"Hard","Heroic-25m",51.94,101.018,117,121
"1485","D1WwJMyVGTbLk83p","D1WwJMyVGTbLk83p27",27,25,"Hard","Heroic-25m",55.391,104.5908,117,122
"1486","D6vZQWy8Y91VzJhn","D6vZQWy8Y91VzJhn28",28,25,"Normal","Normal-25m",110.128,100.7432,346,361
"1487","D6wHBktPqrQvAT3c","D6wHBktPqrQvAT3c16",16,10,"Normal","Normal-10m",187.916,102.6502,266,278
"1488","D84pcJQRXvK7HMPg","D84pcJQRXvK7HMPg29",29,25,"Hard","Heroic-25m",48.692,107.6212,103,108
"1489","D84pcJQRXvK7HMPg","D84pcJQRXvK7HMPg30",30,25,"Hard","Heroic-25m",58.052,105.2056,106,111
"1490","DHgFLAPNdxfG7XhT","DHgFLAPNdxfG7XhT25",25,25,"Hard","Heroic-25m",51.903,131.5824,154,166
"1491","DJFckyqVfhHCW4GN","DJFckyqVfhHCW4GN12",12,10,"Hard","Heroic-10m",103.661,101.6736,111,114
"1492","DJFckyqVfhHCW4GN","DJFckyqVfhHCW4GN13",13,10,"Hard","Heroic-10m",135.937,100.0948,129,132
"1493","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm10",10,25,"Hard","Heroic-25m",89.051,104.9108,122,122
"1494","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm11",11,25,"Hard","Heroic-25m",76.131,102.14,121,122
"1495","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm12",12,25,"Hard","Heroic-25m",76.149,100.5304,130,132
"1496","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm13",13,25,"Hard","Heroic-25m",79.415,107.8348,130,131
"1497","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm2",2,25,"Hard","Heroic-25m",61.452,131.5872,135,148
"1498","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm3",3,25,"Hard","Heroic-25m",72.944,103.9056,116,116
"1499","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm4",4,25,"Hard","Heroic-25m",72.925,102.8308,119,124
"1500","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm5",5,25,"Hard","Heroic-25m",85.935,106.8936,120,123
"1501","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm6",6,25,"Hard","Heroic-25m",72.814,106.9876,128,132
"1502","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm7",7,25,"Hard","Heroic-25m",89.094,103.648,133,135
"1503","DJbHcY6KNxytkzjm","DJbHcY6KNxytkzjm8",8,25,"Hard","Heroic-25m",64.752,258.9168,175,191
"1504","DMQR2VjPC9HzKbhT","DMQR2VjPC9HzKbhT11",11,25,"Hard","Heroic-25m",55.006,132.3228,144,155
"1505","DMQR2VjPC9HzKbhT","DMQR2VjPC9HzKbhT14",14,25,"Hard","Heroic-25m",50.133,114.93,121,131
"1506","DMQR2VjPC9HzKbhT","DMQR2VjPC9HzKbhT25",25,25,"Hard","Heroic-25m",58.253,177.8544,137,154
"1507","DMQR2VjPC9HzKbhT","DMQR2VjPC9HzKbhT7",7,25,"Hard","Heroic-25m",55.018,101.2296,106,116
"1508","DMQR2VjPC9HzKbhT","DMQR2VjPC9HzKbhT8",8,25,"Hard","Heroic-25m",58.203,114.7336,128,144
"1509","DMf3TZQ9ctH2Yvpr","DMf3TZQ9ctH2Yvpr35",35,10,"Hard","Heroic-10m",67.973,105.3176,113,121
"1510","DMf3TZQ9ctH2Yvpr","DMf3TZQ9ctH2Yvpr36",36,10,"Hard","Heroic-10m",93.933,106.4488,108,113
"1511","DPJNkF37aMLnAXdw","DPJNkF37aMLnAXdw9",9,25,"Normal","Normal-25m",97.217,107.1936,520,586
"1512","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf1",1,10,"Hard","Heroic-10m",58.721,127.4308,102,114
"1513","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf2",2,10,"Hard","Heroic-10m",55.007,112.186,92,101
"1514","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf3",3,10,"Hard","Heroic-10m",103.508,104.524,145,159
"1515","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf4",4,10,"Hard","Heroic-10m",100.354,108.1236,108,110
"1516","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf5",5,10,"Hard","Heroic-10m",89.046,102.1276,87,88
"1517","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf6",6,10,"Hard","Heroic-10m",103.608,122.0208,124,127
"1518","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf7",7,10,"Hard","Heroic-10m",103.61,100.864,114,115
"1519","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf8",8,10,"Hard","Heroic-10m",111.706,108.3344,108,108
"1520","DRgv9mhx7an3TVAf","DRgv9mhx7an3TVAf9",9,10,"Hard","Heroic-10m",111.801,97.1244,113,114
"1521","DVgbGdyFWMKJ8BnT","DVgbGdyFWMKJ8BnT2",2,25,"Hard","Heroic-25m",76.105,104.9192,127,127
"1522","DVgbGdyFWMKJ8BnT","DVgbGdyFWMKJ8BnT4",4,25,"Hard","Heroic-25m",69.609,100.4904,112,112
"1523","DVgbGdyFWMKJ8BnT","DVgbGdyFWMKJ8BnT7",7,25,"Hard","Heroic-25m",85.904,115.8732,123,123
"1524","DVgbGdyFWMKJ8BnT","DVgbGdyFWMKJ8BnT8",8,25,"Hard","Heroic-25m",85.848,111.7884,128,128
"1525","DXM9vmVC27frt3zw","DXM9vmVC27frt3zw29",29,10,"Hard","Heroic-10m",76.078,101.1612,105,114
"1526","DXM9vmVC27frt3zw","DXM9vmVC27frt3zw30",30,10,"Hard","Heroic-10m",78.979,99.5408,119,132
"1527","DXM9vmVC27frt3zw","DXM9vmVC27frt3zw31",31,10,"Hard","Heroic-10m",85.88,105.9836,111,119
"1528","DXM9vmVC27frt3zw","DXM9vmVC27frt3zw32",32,10,"Hard","Heroic-10m",61.547,100.6144,80,89
"1529","DXM9vmVC27frt3zw","DXM9vmVC27frt3zw33",33,10,"Hard","Heroic-10m",78.912,99.15,111,122
"1530","DXM9vmVC27frt3zw","DXM9vmVC27frt3zw34",34,10,"Hard","Heroic-10m",82.146,105.8372,115,125
"1531","DY9rvx4PmWhjq6TN","DY9rvx4PmWhjq6TN29",29,25,"Hard","Heroic-25m",58.567,105.122,112,116
"1532","DY9rvx4PmWhjq6TN","DY9rvx4PmWhjq6TN34",34,25,"Hard","Heroic-25m",68.092,106.8536,122,122
"1533","DY9rvx4PmWhjq6TN","DY9rvx4PmWhjq6TN35",35,25,"Hard","Heroic-25m",62.011,104.2792,117,119
"1534","DY9rvx4PmWhjq6TN","DY9rvx4PmWhjq6TN41",41,25,"Hard","Heroic-25m",79.408,99.4796,127,127
"1535","DYcXkf9RTNLBjQxd","DYcXkf9RTNLBjQxd24",24,25,"Hard","Heroic-25m",49.143,105.6828,120,122
"1536","DYcXkf9RTNLBjQxd","DYcXkf9RTNLBjQxd27",27,25,"Hard","Heroic-25m",64.879,119.266,142,144
"1537","DaK7npLhvBWJC8dX","DaK7npLhvBWJC8dX19",19,10,"Hard","Heroic-10m",118.175,102.4144,108,108
"1538","DaWcAT36N8VhmqfL","DaWcAT36N8VhmqfL15",15,10,"Hard","Heroic-10m",103.663,106.8204,110,110
"1539","DaWcAT36N8VhmqfL","DaWcAT36N8VhmqfL16",16,10,"Hard","Heroic-10m",110.06,103.0688,117,118
"1540","DaWcAT36N8VhmqfL","DaWcAT36N8VhmqfL17",17,10,"Hard","Heroic-10m",106.83,106.8412,115,117
"1541","DaWcAT36N8VhmqfL","DaWcAT36N8VhmqfL18",18,10,"Hard","Heroic-10m",111.707,103.5228,115,115
"1542","Db2mZPT9VhjqNXAz","Db2mZPT9VhjqNXAz17",17,10,"Hard","Heroic-10m",87.951,100.5164,107,111
"1543","Db2mZPT9VhjqNXAz","Db2mZPT9VhjqNXAz18",18,10,"Hard","Heroic-10m",94.007,101.988,143,156
"1544","DgKJdqQXpaRnLHV8","DgKJdqQXpaRnLHV819",19,10,"Hard","Heroic-10m",90.759,102.488,100,104
"1545","DgKJdqQXpaRnLHV8","DgKJdqQXpaRnLHV820",20,10,"Hard","Heroic-10m",111.66,104.488,90,91
"1546","DgKJdqQXpaRnLHV8","DgKJdqQXpaRnLHV823",23,10,"Hard","Heroic-10m",145.675,101.384,111,111
"1547","DgP1NdJpmKv2f9ZH","DgP1NdJpmKv2f9ZH13",13,10,"Hard","Heroic-10m",139.173,100.6968,102,102
"1548","DkLVhWATwvKNHmJg","DkLVhWATwvKNHmJg19",19,10,"Hard","Heroic-10m",103.631,103.4736,107,109
"1549","DkLVhWATwvKNHmJg","DkLVhWATwvKNHmJg22",22,10,"Hard","Heroic-10m",114.986,107.1328,111,111
"1550","Dt6BZqRNkKgC9Mzr","Dt6BZqRNkKgC9Mzr1",1,25,"Hard","Heroic-25m",51.965,106.8636,147,154
"1551","Dt6BZqRNkKgC9Mzr","Dt6BZqRNkKgC9Mzr2",2,25,"Hard","Heroic-25m",64.868,109.7344,155,160
"1552","Dt6BZqRNkKgC9Mzr","Dt6BZqRNkKgC9Mzr4",4,25,"Hard","Heroic-25m",64.92,111.9868,165,168
"1553","Dw8KZcRNgx1JjXTC","Dw8KZcRNgx1JjXTC1",1,25,"Normal","Normal-25m",69.577,102.782,376,423
"1554","Dyq1wBvJrQznTh4W","Dyq1wBvJrQznTh4W10",10,25,"Hard","Heroic-25m",48.6,101.1068,116,121
"1555","Dyq1wBvJrQznTh4W","Dyq1wBvJrQznTh4W12",12,25,"Hard","Heroic-25m",65.143,116.9228,143,143
"1556","Dyq1wBvJrQznTh4W","Dyq1wBvJrQznTh4W16",16,25,"Normal","Normal-25m",115.047,102.0426,367,382
"1557","Dyrf8PwhxqVcn4ZB","Dyrf8PwhxqVcn4ZB11",11,25,"Normal","Normal-25m",93.944,101.2242,323,342
"1558","Dyrf8PwhxqVcn4ZB","Dyrf8PwhxqVcn4ZB6",6,25,"Hard","Heroic-25m",48.994,122.6448,125,134
"1559","Dyrf8PwhxqVcn4ZB","Dyrf8PwhxqVcn4ZB7",7,25,"Hard","Heroic-25m",51.871,118.7192,151,163
"1560","Dyrf8PwhxqVcn4ZB","Dyrf8PwhxqVcn4ZB8",8,25,"Hard","Heroic-25m",51.784,105.6976,128,134
"1561","Dyrf8PwhxqVcn4ZB","Dyrf8PwhxqVcn4ZB9",9,25,"Hard","Heroic-25m",51.916,132.3604,143,152
"1562","F2WcBwvrgd8mYD7h","F2WcBwvrgd8mYD7h22",22,25,"Hard","Heroic-25m",47.023,103.948,115,115
"1563","F2WcBwvrgd8mYD7h","F2WcBwvrgd8mYD7h23",23,25,"Hard","Heroic-25m",48.615,104.2176,111,111
"1564","F2WcBwvrgd8mYD7h","F2WcBwvrgd8mYD7h25",25,25,"Hard","Heroic-25m",55.071,164.2392,179,198
"1565","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD10",10,10,"Hard","Heroic-10m",110.001,102.1724,101,102
"1566","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD11",11,10,"Hard","Heroic-10m",97.15,100.9164,103,106
"1567","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD12",12,10,"Hard","Heroic-10m",97.54,114.474,104,108
"1568","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD13",13,10,"Hard","Heroic-10m",94.024,103.3528,110,116
"1569","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD14",14,10,"Hard","Heroic-10m",100.303,100.9232,107,111
"1570","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD15",15,10,"Hard","Heroic-10m",100.302,102.0372,95,96
"1571","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD16",16,10,"Hard","Heroic-10m",103.504,102.2416,107,109
"1572","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD17",17,10,"Hard","Heroic-10m",107.21,108.6908,103,103
"1573","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD18",18,10,"Hard","Heroic-10m",112.955,104.9968,118,119
"1574","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD7",7,10,"Hard","Heroic-10m",82.617,101.3948,93,98
"1575","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD8",8,10,"Hard","Heroic-10m",97.128,120.2712,100,103
"1576","F41zCQPmJXkd96ZD","F41zCQPmJXkd96ZD9",9,10,"Hard","Heroic-10m",97.213,100.8476,115,120
"1577","FB81nJLMwg3AfxvK","FB81nJLMwg3AfxvK15",15,10,"Hard","Heroic-10m",61.532,109.1584,83,91
"1578","FB81nJLMwg3AfxvK","FB81nJLMwg3AfxvK16",16,10,"Hard","Heroic-10m",97.155,126.6972,103,106
"1579","FB81nJLMwg3AfxvK","FB81nJLMwg3AfxvK17",17,10,"Hard","Heroic-10m",93.909,103.7812,113,120
"1580","FB81nJLMwg3AfxvK","FB81nJLMwg3AfxvK18",18,10,"Hard","Heroic-10m",106.844,115.7232,108,109
"1581","FBzQrtfc6w4g2q7k","FBzQrtfc6w4g2q7k11",11,10,"Hard","Heroic-10m",89.083,100.2304,98,103
"1582","FBzQrtfc6w4g2q7k","FBzQrtfc6w4g2q7k6",6,10,"Hard","Heroic-10m",64.758,123.4028,82,89
"1583","FBzQrtfc6w4g2q7k","FBzQrtfc6w4g2q7k7",7,10,"Hard","Heroic-10m",97.165,104.0152,102,105
"1584","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z710",10,25,"Hard","Heroic-25m",58.813,123.8716,144,159
"1585","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z711",11,25,"Hard","Heroic-25m",52.416,114.02,150,168
"1586","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z712",12,25,"Hard","Heroic-25m",52.538,134.102,146,159
"1587","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z713",13,25,"Hard","Heroic-25m",61.723,109.7768,133,142
"1588","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z714",14,25,"Hard","Heroic-25m",58.53,115.9356,143,154
"1589","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z720",20,25,"Hard","Heroic-25m",66.618,103.2384,124,126
"1590","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z77",7,25,"Hard","Heroic-25m",52.61,105.2252,143,150
"1591","FCgQMa6htd4vG1Z7","FCgQMa6htd4vG1Z79",9,25,"Hard","Heroic-25m",52.136,129.27,154,170
"1592","FCkdDWnqzfXj6VrL","FCkdDWnqzfXj6VrL19",19,10,"Hard","Heroic-10m",85.75,101.9704,103,110
"1593","FCkdDWnqzfXj6VrL","FCkdDWnqzfXj6VrL20",20,10,"Hard","Heroic-10m",97.387,109.8152,106,114
"1594","FCkdDWnqzfXj6VrL","FCkdDWnqzfXj6VrL21",21,10,"Hard","Heroic-10m",103.618,105.0508,132,139
"1595","FGKvT9VXQRMmB1jf","FGKvT9VXQRMmB1jf28",28,10,"Hard","Heroic-10m",72.82,106.3452,94,100
"1596","FGKvT9VXQRMmB1jf","FGKvT9VXQRMmB1jf29",29,10,"Hard","Heroic-10m",93.844,96.8596,113,119
"1597","FGKvT9VXQRMmB1jf","FGKvT9VXQRMmB1jf31",31,10,"Hard","Heroic-10m",106.411,97.8572,108,111
"1598","FLhKHBzQ93dxN4pg","FLhKHBzQ93dxN4pg26",26,25,"Hard","Heroic-25m",58.775,143.4584,134,141
"1599","FLhKHBzQ93dxN4pg","FLhKHBzQ93dxN4pg28",28,25,"Hard","Heroic-25m",57.847,100.602,129,133
"1600","FM43K7Rx9YtmhGJc","FM43K7Rx9YtmhGJc29",29,10,"Hard","Heroic-10m",64.709,136.7628,102,111
"1601","FM43K7Rx9YtmhGJc","FM43K7Rx9YtmhGJc30",30,10,"Hard","Heroic-10m",69.642,105.2008,102,111
"1602","FM43K7Rx9YtmhGJc","FM43K7Rx9YtmhGJc31",31,10,"Hard","Heroic-10m",90.658,109.8396,99,101
"1603","FM43K7Rx9YtmhGJc","FM43K7Rx9YtmhGJc32",32,10,"Hard","Heroic-10m",82.665,101.8328,87,92
"1604","FM43K7Rx9YtmhGJc","FM43K7Rx9YtmhGJc34",34,10,"Hard","Heroic-10m",100.377,106.7436,108,111
"1605","FMLTV1H6ZvzYdm9X","FMLTV1H6ZvzYdm9X1",1,25,"Hard","Heroic-25m",69.141,101.9252,122,122
"1606","FMLTV1H6ZvzYdm9X","FMLTV1H6ZvzYdm9X2",2,25,"Hard","Heroic-25m",72.865,101.8368,134,134
"1607","FMYGnfvTzWBtDpjk","FMYGnfvTzWBtDpjk21",21,25,"Hard","Heroic-25m",48.667,104.7928,104,104
"1608","FMYGnfvTzWBtDpjk","FMYGnfvTzWBtDpjk22",22,25,"Hard","Heroic-25m",55.528,103.6544,147,156
"1609","FMYGnfvTzWBtDpjk","FMYGnfvTzWBtDpjk23",23,25,"Hard","Heroic-25m",55.251,130.6284,140,150
"1610","FMYGnfvTzWBtDpjk","FMYGnfvTzWBtDpjk24",24,25,"Normal","Normal-25m",87.528,108.2158,278,283
"1611","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R34",34,25,"Hard","Heroic-25m",65.093,134.334,183,207
"1612","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R35",35,25,"Hard","Heroic-25m",64.966,134.1476,121,130
"1613","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R36",36,25,"Hard","Heroic-25m",61.575,102.308,125,143
"1614","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R38",38,25,"Hard","Heroic-25m",72.677,108.3544,141,147
"1615","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R41",41,25,"Hard","Heroic-25m",76.301,105.1068,149,153
"1616","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R42",42,25,"Hard","Heroic-25m",69.798,103.1896,121,127
"1617","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R43",43,25,"Hard","Heroic-25m",76.406,108.2396,116,121
"1618","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R44",44,25,"Hard","Heroic-25m",82.748,105.4904,124,129
"1619","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R45",45,25,"Hard","Heroic-25m",79.553,105.982,111,114
"1620","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R46",46,25,"Hard","Heroic-25m",90.77,107.7748,134,134
"1621","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R47",47,25,"Hard","Heroic-25m",114.749,206.2944,213,218
"1622","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R48",48,25,"Hard","Heroic-25m",82.723,102.7972,125,129
"1623","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R49",49,25,"Hard","Heroic-25m",108.639,212.772,216,218
"1624","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R50",50,25,"Hard","Heroic-25m",121.578,205.3368,242,249
"1625","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R51",51,25,"Hard","Heroic-25m",109.945,205.0328,203,205
"1626","FMYa1yxBZzqPpw9R","FMYa1yxBZzqPpw9R52",52,25,"Hard","Heroic-25m",121.57,204.7276,238,241
